Scen,CRN,q1,q9,preds,actual,time
M1,Timor-Leste,31.64,49.19,42.0039793333333,41.23,2021-05-24
M1,Timor-Leste,38.86,50.759,43.7753634,42.15,2021-05-31
M1,Timor-Leste,30.86,48.171,41.5470956666666,43.44,2021-06-07
M1,Timor-Leste,30.86,46.7,40.0270806666666,45.89,2021-06-14
M1,Timor-Leste,30.86,47.893,40.9495926666666,48.85,2021-06-21
M1,Timor-Leste,30.86,46.673,40.1018963333333,51.83,2021-06-28
M1,Timor-Leste,32.53,50.234,42.6112004,53.65,2021-07-05
M1,Timor-Leste,41.35,50.474,43.9228046,57.12,2021-07-12
M1,Vietnam,39.48,45.9,42.895841,42.91,2016-07-25
M1,Vietnam,39.22,45.67,42.7870533333333,44.06,2016-08-01
M1,Vietnam,39.548,46.141,42.905364,44.48,2016-08-08
M1,Vietnam,38.82,46.61,42.6749123333333,44.49,2016-08-15
M1,Vietnam,39.17,46.93,42.932408,43.92,2016-08-22
M1,Vietnam,38.11,46.448,42.4731646666667,43.57,2016-08-29
M1,Vietnam,39.3,46.67,43.291555,43.18,2016-09-05
M1,Vietnam,39.17,46.466,43.024401,43.52,2016-09-12
M1,Vietnam,38.05,45.652,42.0854263333333,43.05,2016-09-19
M1,Vietnam,38.05,45.48,41.7117961111111,42.53,2016-09-26
M1,Vietnam,37.93,45.48,40.9975706666666,43.3,2016-10-03
M1,Vietnam,37.939,45.48,41.282696,43.52,2016-10-10
M1,Vietnam,36.39,45.6,40.9351500000001,43.72,2016-10-17
M1,Vietnam,35.756,45.7,40.5138470000001,44.62,2016-10-24
M1,Vietnam,36.43,46.5,41.3987036666667,44.87,2016-10-31
M1,Vietnam,36.81,46.935,41.7478916666667,45.46,2016-11-07
M1,Vietnam,36.909,47.2,42.0892744,45.74,2016-11-14
M1,Vietnam,40.63,48.649,44.0483986666667,46.42,2016-11-21
M1,Vietnam,39.93,49.664,45.0305719555556,49.53,2016-11-28
M1,Vietnam,41.638,51.02,46.1995688666667,51.2,2016-12-05
M1,Vietnam,44.03,51.515,47.5373648777778,52.3,2016-12-12
M1,Vietnam,44.94,51.83,48.2882694,53.66,2016-12-19
M1,Vietnam,46.07,53.78,49.9185878666667,56.37,2016-12-26
M1,Vietnam,47.06,54.46,50.8163388333333,58.84,2017-01-02
M1,Vietnam,47.895,55.42,51.2588408333333,60.02,2017-01-09
M1,Vietnam,46.87,57.68,51.7599281666667,61.09,2017-01-16
M1,Vietnam,47.472,58.12,52.6724981666667,61.12,2017-01-23
M1,Vietnam,47.507,58.12,52.9310515,61.48,2017-01-30
M1,Vietnam,47.4,58.93,53.073947,59.95,2017-02-06
M1,Vietnam,47.51,58.93,53.0661486666667,57.79,2017-02-13
M1,Vietnam,47.4,61.39,54.1112306666667,57.15,2017-02-20
M1,Vietnam,47.38,61.39,53.9505326666667,58.52,2017-02-27
M1,Vietnam,48.18,61.39,54.128285,57.65,2017-03-06
M1,Vietnam,47.39,62.5,53.9173436444445,59.09,2017-03-13
M1,Vietnam,47.427,59.4,53.2338720222223,58.66,2017-03-20
M1,Vietnam,47.56,59.253,53.8458158888889,56.17,2017-03-27
M1,Vietnam,47.56,59.23,53.6151852222222,52.91,2017-04-03
M1,Vietnam,48.35,58.952,53.6276643333334,51.42,2017-04-10
M1,Vietnam,48.897,58.51,54.2068576666667,51.95,2017-04-17
M1,Vietnam,48.22,58.38,53.5315183333333,52.09,2017-04-24
M1,Vietnam,46.99,56.97,51.7456421333333,52.69,2017-05-01
M1,Vietnam,46.85,55.96,50.7888484666666,52.74,2017-05-08
M1,Vietnam,44.685,53.72,48.9018112444444,53.06,2017-05-15
M1,Vietnam,44.135,52.8,48.1960825555556,52.45,2017-05-22
M1,Vietnam,43.26,51.24,47.0823546222222,51.23,2017-05-29
M1,Vietnam,42.4,49.35,46.266685,50.51,2017-06-05
M1,Vietnam,42.4,50.486,46.536854,50.89,2017-06-12
M1,Vietnam,42.01,50.74,46.336123,51.45,2017-06-19
M1,Vietnam,42.001,49.688,46.0673356666667,51.35,2017-06-26
M1,Vietnam,42.154,48.87,45.6782197777778,50.55,2017-07-03
M1,Vietnam,42.739,49.28,45.6555273333334,49.48,2017-07-10
M1,Vietnam,40.73,50.45,46.1607516666667,48.39,2017-07-17
M1,Vietnam,40.729,48.94,45.490487,47,2017-07-24
M1,Vietnam,40.784,48.87,45.3296560666667,46.11,2017-07-31
M1,Vietnam,40.45,48.946,45.407724,45.35,2017-08-07
M1,Vietnam,40.45,50.45,45.5741946666667,44.54,2017-08-14
M1,Vietnam,39.3,50.45,44.6052086666667,43.61,2017-08-21
M1,Vietnam,39.197,47.313,43.7978076666667,42.83,2017-08-28
M1,Vietnam,39.299,47.358,43.9401193333334,42.76,2017-09-04
M1,Vietnam,38.64,46.93,43.0662916666667,43.86,2017-09-11
M1,Vietnam,36.89,45.55,41.5557073333333,43.91,2017-09-18
M1,Vietnam,36.8,45.491,40.825808,43.4,2017-09-25
M1,Vietnam,36.369,45.55,40.9140373333334,43.42,2017-10-02
M1,Vietnam,36.89,45.481,41.4795980000001,43.52,2017-10-09
M1,Vietnam,37.9,46.437,42.2515443333334,42.73,2017-10-16
M1,Vietnam,37.9,45.7,42.207268,43.81,2017-10-23
M1,Vietnam,38.41,47.12,43.4936162333334,45.1,2017-10-30
M1,Vietnam,38.41,49,44.4083181333334,46.26,2017-11-06
M1,Vietnam,39.499,49,44.4394706333333,46.47,2017-11-13
M1,Vietnam,42.67,50.8,46.4073538333333,46.88,2017-11-20
M1,Vietnam,42.8145,50.861,46.6753583,49.89,2017-11-27
M1,Vietnam,44.26,50.96,47.3288285,51.09,2017-12-04
M1,Vietnam,44.26,51.027,47.1931435,53.03,2017-12-11
M1,Vietnam,44.95,51.87,47.8918226666667,52.975,2017-12-18
M1,Vietnam,45.495,54.46,50.256878,52.92,2017-12-25
M1,Vietnam,45.703,55.47,50.6164273333333,54.73,2018-01-01
M1,Vietnam,47.06,55.6,51.8156113333334,56.86,2018-01-08
M1,Vietnam,50.77,58.62,55.2563655,57.88,2018-01-15
M1,Vietnam,50.57,58.62,55.0932948333334,57.79,2018-01-22
M1,Vietnam,51.95,58.93,55.7020655,57.54,2018-01-29
M1,Vietnam,52.823,60.93,56.56081,58.29,2018-02-05
M1,Vietnam,52.83,61.39,56.830491,58.15,2018-02-12
M1,Vietnam,52.818,61.39,56.5703025555555,56.41,2018-02-19
M1,Vietnam,50.82,61.39,56.2953107111111,55.76,2018-02-26
M1,Vietnam,52.61,62.5,56.8133990444444,56.66,2018-03-05
M1,Vietnam,50.82,62.5,56.9318230666667,55.19,2018-03-12
M1,Vietnam,49.57,61.39,55.4283184444444,55.39,2018-03-19
M1,Vietnam,49.53,60.07,54.6184472444444,54.42,2018-03-26
M1,Vietnam,49.57,60.93,55.0480186666667,53.13,2018-04-02
M1,Vietnam,48.4,59.46,53.9787063333333,52.55,2018-04-09
M1,Vietnam,49.31,59.23,55.1413182888889,51.3,2018-04-16
M1,Vietnam,47.43,59.15,53.9135990666667,51.81,2018-04-23
M1,Vietnam,47.066,58.51,52.4676352888889,51.48,2018-04-30
M1,Vietnam,46.847,58.51,51.8049146,50.35,2018-05-07
M1,Vietnam,47.0224,56.97,51.1449248222222,49.95,2018-05-14
M1,Vietnam,45.18,55.35,49.2216354444445,50.61,2018-05-21
M1,Vietnam,44.544,52.77,48.195616,51.86,2018-05-28
M1,Vietnam,44.176,49.67,46.7711403777778,50.85,2018-06-04
M1,Vietnam,43.598,48.6,46.3928275777778,49.13,2018-06-11
M1,Vietnam,42.739,49.664,45.5570948888889,48.84,2018-06-18
M1,Vietnam,42.73,49.88,46.0158756666667,48.98,2018-06-25
M1,Vietnam,42.01,49.35,45.5951356,49,2018-07-02
M1,Vietnam,42.154,48.8,45.6302198666667,48.75,2018-07-09
M1,Vietnam,40.45,50.63,45.8591220666667,48.39,2018-07-16
M1,Vietnam,40.45,50.45,45.6499391333333,48.84,2018-07-23
M1,Vietnam,38.84,48.944,44.909852,48.05,2018-07-30
M1,Vietnam,38.84,50.45,44.9214256666668,46.13,2018-08-06
M1,Vietnam,39.236,49.172,44.8793403333334,44.18,2018-08-13
M1,Vietnam,40.33,47.765,44.546915,42.42,2018-08-20
M1,Vietnam,40.231,47.46,43.8848073333334,41.18,2018-08-27
M1,Vietnam,38.802,46.12,42.5388500000001,39.81,2018-09-03
M1,Vietnam,37.839,45.55,41.2449653333334,38.22,2018-09-10
M1,Vietnam,35.1,43.72,39.5143993333334,37.96,2018-09-17
M1,Vietnam,33.84,43.032,38.418607,38.49,2018-09-24
M1,Vietnam,33.32,41.79,36.8167113333333,39.21,2018-10-01
M1,Vietnam,32.39,42.427,35.71087,38.88,2018-10-08
M1,Vietnam,32.74,44.999,38.8399686666666,39.57,2018-10-15
M1,Vietnam,33.41,45.008,39.3666116666667,41.52,2018-10-22
M1,Vietnam,36.988,46.21,42.015618,43.11,2018-10-29
M1,Vietnam,33.66,46.21,40.7213143333333,44.12,2018-11-05
M1,Vietnam,36.31,46.13,42.3522901666667,45.43,2018-11-12
M1,Vietnam,36.31,47.19,42.8966264333334,46.4,2018-11-19
M1,Vietnam,40.81,49.66,45.2884874111111,46.72,2018-11-26
M1,Vietnam,41.38,50.28,46.2848668,49.43,2018-12-03
M1,Vietnam,42.209,51.24,47.2994534777779,50.53,2018-12-10
M1,Vietnam,43.526,51.41,47.3789289333334,51.23,2018-12-17
M1,Vietnam,44.03,51.632,47.7932415777778,51.11,2018-12-24
M1,Vietnam,45.73,53.59,49.6810820666667,51.83,2018-12-31
M1,Vietnam,46.07,55.6,49.9762582666667,51.97,2019-01-07
M1,Vietnam,46.43,55.6,50.6468917666667,52.27,2019-01-14
M1,Vietnam,47.48,55.69,50.9684463333333,51.92,2019-01-21
M1,Vietnam,47.507,56.85,51.142933,51.09,2019-01-28
M1,Vietnam,47.478,56.85,51.2533755333333,50.51,2019-02-04
M1,Vietnam,46.99,56.85,51.088509,48.9,2019-02-11
M1,Vietnam,43.06,54.827,48.9426972888889,46.61,2019-02-18
M1,Vietnam,43.06,53.478,47.9944164888889,45.31,2019-02-25
M1,Vietnam,42.675,52.94,47.1474962,46.34,2019-03-04
M1,Vietnam,42.63,52.715,46.425565,45.63,2019-03-11
M1,Vietnam,40.47,48.69,45.3331304,45.87,2019-03-18
M1,Vietnam,39.66,48.56,44.7199485777778,44.96,2019-03-25
M1,Vietnam,41.19,48.69,45.5530582444444,43.91,2019-04-01
M1,Vietnam,40.83,49.45,45.3513213333333,43.16,2019-04-08
M1,Vietnam,39.939,49.08,45.9453227555556,42,2019-04-15
M1,Vietnam,39.646,48.69,45.2611842444445,43.5,2019-04-22
M1,Vietnam,39.535,48.69,45.019248,44.94,2019-04-29
M1,Vietnam,39.3,48.69,44.0687647666667,45.62,2019-05-06
M1,Vietnam,39.36,49.08,43.8577338111111,47.36,2019-05-13
M1,Vietnam,39.97,49.08,44.9030560444444,48.67,2019-05-20
M1,Vietnam,40.875,49.08,45.4224754,48.02,2019-05-27
M1,Vietnam,40.16,49.08,45.4106314666667,47.21,2019-06-03
M1,Vietnam,41.92,48.6,45.8545418444445,47.47,2019-06-10
M1,Vietnam,42.45,49.689,46.012456,47.3,2019-06-17
M1,Vietnam,43.132,48.166,46.3020565777778,46.18,2019-06-24
M1,Vietnam,42.262,47.46,45.559341,46.56,2019-07-01
M1,Vietnam,42.001,47.46,45.8811484,46.85,2019-07-08
M1,Vietnam,41.92,47.466,45.3320494666666,45.4,2019-07-15
M1,Vietnam,40.817,47.4,44.5096356666666,44.62,2019-07-22
M1,Vietnam,41.65,47.466,44.8568576,43.91,2019-07-29
M1,Vietnam,40.72,47.44,44.6255576666666,42.34,2019-08-05
M1,Vietnam,40.15,47.4,43.7874018666667,40.8,2019-08-12
M1,Vietnam,37.14,45.922,41.8113393333333,39.88,2019-08-19
M1,Vietnam,37.14,45.9,42.1845153333333,38.22,2019-08-26
M1,Vietnam,36.18,45.19,41.397235,36.3,2019-09-02
M1,Vietnam,34.415,45.17,40.391467,35.53,2019-09-09
M1,Vietnam,33.32,43.41,37.5596626666667,35.92,2019-09-16
M1,Vietnam,32.39,43.17,36.633604,35.92,2019-09-23
M1,Vietnam,28.06,42.46,34.7309916666666,36.94,2019-09-30
M1,Vietnam,27.997,41.837,34.2359316666667,38.31,2019-10-07
M1,Vietnam,28.97,44.484,37.9594213333333,39.84,2019-10-14
M1,Vietnam,32.43,44.3,39.0272563333333,41.01,2019-10-21
M1,Vietnam,33.42,45.77,41.1952967333333,42.42,2019-10-28
M1,Vietnam,34.772,46.049,42.122112,43.04,2019-11-04
M1,Vietnam,36.418,46.17,43.1936732333333,43.8,2019-11-11
M1,Vietnam,37.8,49.12,43.9696648333334,43.47,2019-11-18
M1,Vietnam,39.636,49.88,44.7676047888889,42.52,2019-11-25
M1,Vietnam,39.035,50.85,45.6746381555556,43.44,2019-12-02
M1,Vietnam,39.8,51.02,46.0823575777778,42.95,2019-12-09
M1,Vietnam,41.61,51.13,46.7692686666667,42.46,2019-12-16
M1,Vietnam,41.15,50.8,44.9121965444445,41.87,2019-12-23
M1,Vietnam,41.15,50.8,45.7803229666667,42.2,2019-12-30
M1,Vietnam,40.686,50.64,45.1856685666667,43.92,2020-01-06
M1,Vietnam,40.38,49.7,44.7475004333334,46.87,2020-01-13
M1,Vietnam,40.47,53.086,45.8159867,48.27,2020-01-20
M1,Vietnam,40.38,53.29,45.6662438,49.02,2020-01-27
M1,Vietnam,40.47,52.854,45.5887161333333,49.94,2020-02-03
M1,Vietnam,42.68,53.281,47.7633209666666,49.91,2020-02-10
M1,Vietnam,42.63,53.1,47.5292960888889,48.44,2020-02-17
M1,Vietnam,42.87,53.487,48.0527096666667,46.81,2020-02-24
M1,Vietnam,40.12,53.74,47.4084029777779,47.15,2020-03-02
M1,Vietnam,39.37,53.88,47.3566789555556,45.05,2020-03-09
M1,Vietnam,42.68,52.953,47.9729946333333,44.58,2020-03-16
M1,Vietnam,41.19,52.665,46.79066,45.25,2020-03-23
M1,Vietnam,39.66,52.77,46.5312745333333,46.07,2020-03-30
M1,Vietnam,39.03,52.03,44.8299462444444,46.63,2020-04-06
M1,Vietnam,39.03,51.49,44.6377486444445,45.23,2020-04-13
M1,Vietnam,42.87,52.77,46.8892265333333,43.9,2020-04-20
M1,Vietnam,44.467,53.07,48.5034335777777,42.49,2020-04-27
M1,Vietnam,44.09,53.07,48.5990258,42.81,2020-05-04
M1,Vietnam,43.85,52.77,47.7905475111111,43.43,2020-05-11
M1,Vietnam,39.65,51.55,45.8480701888889,43.5,2020-05-18
M1,Vietnam,39.54,50.05,45.3071166,43.06,2020-05-25
M1,Vietnam,39.54,49.77,45.3282088666667,43,2020-06-01
M1,Vietnam,40.02,49.678,45.1427422222222,42.61,2020-06-08
M1,Vietnam,40.02,47.081,43.3444367777778,42.16,2020-06-15
M1,Vietnam,40.02,47.273,43.2312643333333,42.55,2020-06-22
M1,Vietnam,39.283,47.017,43.3406906666666,41.88,2020-06-29
M1,Vietnam,38.82,46.448,42.8552813333333,40.54,2020-07-06
M1,Vietnam,40.015,45.84,42.8698584444444,39.91,2020-07-13
M1,Vietnam,38.82,45.849,42.9420723333333,40.66,2020-07-20
M1,Vietnam,37.14,46.525,42.729792,41.33,2020-07-27
M1,Vietnam,35.27,45.79,41.776554,42.07,2020-08-03
M1,Vietnam,35.27,45.486,41.6883136666667,43.16,2020-08-10
M1,Vietnam,33.74,44.477,38.4978816666667,44.32,2020-08-17
M1,Vietnam,34.06,45.36,39.286707,46.29,2020-08-24
M1,Vietnam,34.49,45.5,39.9009816666667,47.52,2020-08-31
M1,Vietnam,35.747,45.8,41.0199886666666,47.98,2020-09-07
M1,Vietnam,36.809,46.67,41.8864776666667,50.05,2020-09-14
M1,Vietnam,37.48,48.2,42.6725533333333,51.76,2020-09-21
M1,Vietnam,37.48,48.636,43.3201258222222,51.55,2020-09-28
M1,Vietnam,38.64,47.76,43.3804436666667,50.41,2020-10-05
M1,Vietnam,38.82,47.765,44.0960783333333,50.5,2020-10-12
M1,Vietnam,38.41,48.58,44.183952,50.49,2020-10-19
M1,Vietnam,37.365,48.445,43.9106016666666,50.99,2020-10-26
M1,Vietnam,36.92,47.98,43.9050793333333,50.11,2020-11-02
M1,Vietnam,36.92,49.28,44.2427757333333,49.11,2020-11-09
M1,Vietnam,41.11,51.65,46.1376896666667,48.8,2020-11-16
M1,Vietnam,42.66,52.29,46.6367428333333,49.06,2020-11-23
M1,Vietnam,44.03,53.1,47.9291556666667,51.82,2020-11-30
M1,Vietnam,44.26,52.161,48.0297365,52.83,2020-12-07
M1,Vietnam,44.95,53.609,48.5653974,54.23,2020-12-14
M1,Vietnam,45.921,53.78,49.586437,54.23,2020-12-21
M1,Vietnam,46.77,55.537,50.4952266666667,54.98,2020-12-28
M1,Vietnam,47.06,55.6,51.756528,56.61,2021-01-04
M1,Vietnam,46.846,57.718,52.087794,57.36,2021-01-11
M1,Vietnam,48.4,58.62,53.7866175333334,56.94,2021-01-18
M1,Vietnam,48.4,59.4,54.2327744,57.46,2021-01-25
M1,Vietnam,48.4,60.07,55.0810792,57.05,2021-02-01
M1,Vietnam,48.43,61.39,55.4175736666666,55.46,2021-02-08
M1,Vietnam,48.04,61.39,55.9857824,54.4,2021-02-15
M1,Vietnam,48.321,61.39,56.2848399555556,54,2021-02-22
M1,Vietnam,47.312,62.5,55.8816132888889,55.25,2021-03-01
M1,Vietnam,46.7413333333333,61.501,54.9640456,54.05,2021-03-08
M1,Vietnam,46.589,59.406,52.7277623555555,54.22,2021-03-15
M1,Vietnam,45.917,59.15,52.0466370888889,54.34,2021-03-22
M1,Vietnam,46.64,59.46,53.0352754666667,54.71,2021-03-29
M1,Vietnam,46.81,58.51,51.5313286000001,54.05,2021-04-05
M1,Vietnam,45.93,59.15,52.1815133777778,51.73,2021-04-12
M1,Vietnam,47.123,58.38,52.6559262666667,51.14,2021-04-19
M1,Vietnam,48.48,56.97,52.9370692,48.81,2021-04-26
M1,Vietnam,47.746,55.96,52.0980211333333,47.54,2021-05-03
M1,Vietnam,46,55.7,50.6166758666666,47.24,2021-05-10
M1,Vietnam,43.607,51.65,48.0650052666667,46.87,2021-05-17
M1,Vietnam,43.26,50.1,46.8951792444444,45.52,2021-05-24
M1,Vietnam,41.92,48.6,45.8901322,44.68,2021-05-31
M1,Vietnam,41.92,48.155,45.5844788444445,44.56,2021-06-07
M1,Vietnam,41.92,48.627,45.9282547555556,43.87,2021-06-14
M1,Vietnam,38.74,47.34,43.0857371333333,43.12,2021-06-21
M1,Vietnam,37.94,47.346,43.1735236666666,43.43,2021-06-28
M1,Vietnam,37.921,47.4,43.0568430222222,43.56,2021-07-05
M1,Vietnam,37.94,47.3,42.9434703333333,42.9,2021-07-12
M2,Cambodia,39.042,45.75,42.3815993333332,47.14,2016-07-25
M2,Cambodia,36.27,46.08,41.4034686666666,47.54,2016-08-01
M2,Cambodia,35.37,46.564,41.4563756666666,47.77,2016-08-08
M2,Cambodia,37.368,47.54,42.043006,48.22,2016-08-15
M2,Cambodia,37.1,48.21,42.1430386666667,48.37,2016-08-22
M2,Cambodia,37.24,48.15,42.0339221333333,49.16,2016-08-29
M2,Cambodia,37.118,49.57,42.5219656666666,50.09,2016-09-05
M2,Cambodia,37.088,52.7,43.3706823333333,50.82,2016-09-12
M2,Cambodia,37.85,52.7,43.7209673333333,52.22,2016-09-19
M2,Cambodia,38.142,52.7,43.7580981333333,54.48,2016-09-26
M2,Cambodia,39.189,52.7,43.8516554666666,57.05,2016-10-03
M2,Cambodia,39.295,52.7,43.680924,58.27,2016-10-10
M2,Cambodia,40.07,52.7,45.5963126666666,57.95,2016-10-17
M2,Cambodia,40.29,52.7,45.956555,57.24,2016-10-24
M2,Cambodia,40.46,52.7,46.3840493333333,55.82,2016-10-31
M2,Cambodia,40.46,52.7,46.4306213333333,54.96,2016-11-07
M2,Cambodia,40.364,52.7,46.1521793333333,55.56,2016-11-14
M2,Cambodia,39.611,52.7,45.8215713333334,55.94,2016-11-21
M2,Cambodia,39.97,52.7,45.9457343333334,58.74,2016-11-28
M2,Cambodia,40.276,52.7,46.0363643333334,61.1,2016-12-05
M2,Cambodia,38.668,53.55,45.6183033333334,62.51,2016-12-12
M2,Cambodia,35.15,53.55,43.9111716666667,63.52,2016-12-19
M2,Cambodia,33.956,53.55,43.2962263333333,64.49,2016-12-26
M2,Cambodia,35.23,53.55,44.1151653333333,65.8,2017-01-02
M2,Cambodia,35.222,53.61,44.8955856666667,67.27,2017-01-09
M2,Cambodia,30.79,58.65,46.7739765,66.43,2017-01-16
M2,Cambodia,30.79,58.65,46.2791765,64.78,2017-01-23
M2,Cambodia,29.284,59.97,47.8774653,62.24,2017-01-30
M2,Cambodia,28.96,60.95,49.6263043666667,59.44,2017-02-06
M2,Cambodia,40.409,69.31,57.0056223333333,57.98,2017-02-13
M2,Cambodia,42.338,69.31,57.7956876666667,58.72,2017-02-20
M2,Cambodia,49.08,69.8,61.9624692,62.16,2017-02-27
M2,Cambodia,54.11,69.8,62.4359686666666,61.94,2017-03-06
M2,Cambodia,54.44,69.8,63.0746238333333,63.07,2017-03-13
M2,Cambodia,45.63,69.39,57.5527026333333,62.82,2017-03-20
M2,Cambodia,46.55,69.39,56.9456047,61.19,2017-03-27
M2,Cambodia,46.55,65.424,55.0112675,58.79,2017-04-03
M2,Cambodia,46.559,65.41,54.4123038333333,56.38,2017-04-10
M2,Cambodia,46.4295,55.634,50.7825437666667,54.84,2017-04-17
M2,Cambodia,45.602,54.22,49.770983,52.97,2017-04-24
M2,Cambodia,43.362,51.57,48.0318966666667,52.5,2017-05-01
M2,Cambodia,41.85,50.007,46.6381658666667,51.4,2017-05-08
M2,Cambodia,38.08,49.32,44.6610197333333,48.85,2017-05-15
M2,Cambodia,37.76,49.32,44.2403057333333,48.02,2017-05-22
M2,Cambodia,37.76,49.08,43.7985661666667,48.4,2017-05-29
M2,Cambodia,37.76,47.45,42.873855,48.02,2017-06-05
M2,Cambodia,40.73,47.37,43.293568,48.89,2017-06-12
M2,Cambodia,40.71,45.79,42.93996,50.16,2017-06-19
M2,Cambodia,40.31,45.79,42.7963706666667,50.53,2017-06-26
M2,Cambodia,39.914,46.18,42.3769086666666,49.28,2017-07-03
M2,Cambodia,40.07,46.15,42.4184506666666,47.01,2017-07-10
M2,Cambodia,38.057,44.42,41.309929,45.65,2017-07-17
M2,Cambodia,37.841,44.725,41.21301,44.53,2017-07-24
M2,Cambodia,38.437,44.364,41.592063,43.76,2017-07-31
M2,Cambodia,38.303,44.411,41.5531076666666,43.35,2017-08-07
M2,Cambodia,38.44,47.13,42.653148,42.89,2017-08-14
M2,Cambodia,38.15,47.13,42.5535136666667,43,2017-08-21
M2,Cambodia,38.71,47.05,42.4606886666667,43.17,2017-08-28
M2,Cambodia,38.71,47.05,42.7306861666667,43.92,2017-09-04
M2,Cambodia,38.12,47.403,42.5483843333333,45.45,2017-09-11
M2,Cambodia,38.107,49.57,43.6912991333333,46.72,2017-09-18
M2,Cambodia,37.26,50.77,43.9064456666666,47.49,2017-09-25
M2,Cambodia,35.44,50.77,43.0848273333333,48.25,2017-10-02
M2,Cambodia,37.244,51.59,44.6025736666666,49.28,2017-10-09
M2,Cambodia,38.295,51.59,44.7330711333333,48.34,2017-10-16
M2,Cambodia,38.32,51.59,44.794052,49.6,2017-10-23
M2,Cambodia,37.85,50.72,44.1393013333333,50.2,2017-10-30
M2,Cambodia,40.29,49.57,44.6937013333333,49.72,2017-11-06
M2,Cambodia,36.56,48.23,43.0192911666667,48.2,2017-11-13
M2,Cambodia,36.72,49.57,43.2928018333334,46.99,2017-11-20
M2,Cambodia,37.89,49.57,43.3699975,48.62,2017-11-27
M2,Cambodia,36.836,49.87,43.4533666666666,50.61,2017-12-04
M2,Cambodia,38.048,49.586,44.0342663333334,54.04,2017-12-11
M2,Cambodia,37.434,51.29,44.659026,53.255,2017-12-18
M2,Cambodia,36.56,51.71,44.683424,52.47,2017-12-25
M2,Cambodia,36.503,51.718,44.6542911666667,53.91,2018-01-01
M2,Cambodia,36.713,53.61,45.7449095,56.99,2018-01-08
M2,Cambodia,37.83,65.98,53.5924668333334,59.83,2018-01-15
M2,Cambodia,43.039,65.98,55.2889803333333,58.24,2018-01-22
M2,Cambodia,42.31,65.98,55.8193336666667,57.27,2018-01-29
M2,Cambodia,48.93,65.98,57.2692238333333,56.73,2018-02-05
M2,Cambodia,49.51,69.85,60.9939843333333,56.12,2018-02-12
M2,Cambodia,54.43,72.09,63.4908803333333,54.6,2018-02-19
M2,Cambodia,54.569,69.954,63.5598233333333,53.87,2018-02-26
M2,Cambodia,54.58,72.09,64.5964233333333,56.42,2018-03-05
M2,Cambodia,53.263,72.09,63.8079773333333,54.25,2018-03-12
M2,Cambodia,43.39,74.08,60.9863129333334,52.99,2018-03-19
M2,Cambodia,42.8662,74.08,59.7488229666667,51.85,2018-03-26
M2,Cambodia,42.634,69.39,57.0531365,51.39,2018-04-02
M2,Cambodia,43.32,69.39,55.8484262,51.82,2018-04-09
M2,Cambodia,43.39,62.418,52.1126598999999,51.88,2018-04-16
M2,Cambodia,43.19,63.77,51.5022772333333,51.57,2018-04-23
M2,Cambodia,43.1242,62.29,51.4784048333333,49.39,2018-04-30
M2,Cambodia,42.634,60.963,50.7176545,48.68,2018-05-07
M2,Cambodia,38.98,54.44,46.1682560666667,49.13,2018-05-14
M2,Cambodia,38.571,52.37,45.5873302666666,49.37,2018-05-21
M2,Cambodia,38.26,53.62,45.4516637,50.39,2018-05-28
M2,Cambodia,38.58,51.632,45.6394516,50.55,2018-06-04
M2,Cambodia,38.305,49.32,44.3459482666666,49.08,2018-06-11
M2,Cambodia,38.26,48.63,43.7214781666666,49.25,2018-06-18
M2,Cambodia,38.26,47.871,43.4444206,51.03,2018-06-25
M2,Cambodia,38.4,48.42,43.4232858666667,52.28,2018-07-02
M2,Cambodia,39.62,48.33,43.3590273333333,51.71,2018-07-09
M2,Cambodia,40.13,48.63,43.4897443333334,50.93,2018-07-16
M2,Cambodia,40.07,48.63,43.5309905333334,50.14,2018-07-23
M2,Cambodia,40.057,49.51,43.4638135000001,48.13,2018-07-30
M2,Cambodia,39.66,48.63,43.3654045333333,45.95,2018-08-06
M2,Cambodia,40.06,49.75,44.1209882666667,44.49,2018-08-13
M2,Cambodia,39.97,49.85,44.403252,43.31,2018-08-20
M2,Cambodia,39.496,49.85,44.6371533333334,42.37,2018-08-27
M2,Cambodia,38.82,49.87,45.323136,41.03,2018-09-03
M2,Cambodia,39.97,50.28,45.9812296666667,39.46,2018-09-10
M2,Cambodia,39.528,50.85,46.4934556666667,39.06,2018-09-17
M2,Cambodia,40.06,50.34,46.5995068333333,38.52,2018-09-24
M2,Cambodia,39.196,50.28,46.2085176666667,37.31,2018-10-01
M2,Cambodia,36.84,49.89,43.97209,37.19,2018-10-08
M2,Cambodia,37.343,50.77,43.9664815,37.92,2018-10-15
M2,Cambodia,38.06,50.296,44.7148968333334,38.4,2018-10-22
M2,Cambodia,38.07,50.28,44.6183231666667,37.48,2018-10-29
M2,Cambodia,36.72,50.28,43.6170848333334,36.87,2018-11-05
M2,Cambodia,31.67,50.77,40.9006708333333,37.56,2018-11-12
M2,Cambodia,31.63,49.89,40.1934851666666,39.58,2018-11-19
M2,Cambodia,31.13,47.81,39.4778811666667,40.86,2018-11-26
M2,Cambodia,32.37,48.21,39.8886531666667,43.37,2018-12-03
M2,Cambodia,31.63,47.81,39.1955148333333,45.41,2018-12-10
M2,Cambodia,26.024,50.07,37.2534231666666,46.69,2018-12-17
M2,Cambodia,29.76,48.34,38.1366988,44.59,2018-12-24
